Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
11208,26052,21.0163,0.000263071,0.0,51297,35.6522,0.460759,0.000682301
11209,7592,21.0165,0.000794626,0.0106691,13463,21.8084,0.381688,0.00973037
11210,7316,21.0165,0.000832816,0.00943138,12900,21.8016,0.379808,0.0103876
11211,7236,21.0165,0.000848023,0.0122996,13070,21.7834,0.389506,0.00979342
11212,7740,21.0165,0.000788183,0.0100775,13902,21.7757,0.384417,0.00906344
11213,6219,21.0166,0.000993686,0.00868307,10830,21.9112,0.379351,0.0135734
11214,7163,21.0166,0.000862899,0.00977244,13053,21.7589,0.387573,0.00942312
11215,7317,21.0165,0.000793776,0.00833675,12816,21.8071,0.375193,0.0109238
11216,6611,21.0166,0.000923463,0.0102859,11828,21.7901,0.386128,0.0105681
11217,8174,21.0165,0.000744788,0.0103988,14358,21.8266,0.381049,0.00926313
11218,8100,21.0165,0.000775097,0.00987654,14370,22.0082,0.388492,0.00897704
11219,7563,21.0165,0.000812226,0.01071,13670,21.8109,0.388802,0.00980249
11220,7916,21.0165,0.000754776,0.00795856,14346,21.7937,0.387179,0.00857382
11221,7228,21.0165,0.000825648,0.00899281,12970,21.8132,0.385754,0.0101002
11222,7412,21.0165,0.000838774,0.0111981,13224,21.7903,0.383724,0.00945251
11223,7337,21.0165,0.000831167,0.010631,13215,21.7714,0.386767,0.00991298
11224,7214,21.0165,0.000841493,0.0085944,12822,21.8043,0.383961,0.00982686
11225,8559,21.0165,0.000703324,0.0108658,15446,21.8471,0.38981,0.00809271
11226,7272,21.0165,0.000827033,0.00990099,13059,21.7743,0.383695,0.0100314
11227,6693,21.0166,0.000953899,0.009114,12115,21.7782,0.388723,0.0100702
11228,7551,21.0165,0.000816004,0.00980003,13470,22.0319,0.39073,0.00994803
11229,7874,21.0165,0.000799841,0.010668,14194,21.8389,0.389613,0.0092997
11230,7853,21.0165,0.00079833,0.00980517,14108,22.0021,0.391021,0.00921463
11231,7481,21.0165,0.000819653,0.0116295,13434,21.8062,0.387344,0.0100491
11232,8000,21.0165,0.000783983,0.009625,14089,21.8501,0.382337,0.0097239
11233,7583,21.0165,0.000787591,0.00923117,13561,21.8455,0.385,0.00988128
11234,7760,21.0165,0.000787457,0.00863402,14053,21.7759,0.386643,0.00946417
11235,7335,21.0165,0.00083403,0.0107703,13196,21.7817,0.386657,0.0103062
11236,6899,21.0166,0.000878527,0.00913176,12238,21.8024,0.38122,0.0114398
11237,7403,21.0165,0.00080035,0.0108064,13040,21.896,0.384142,0.0109663
11238,7711,21.0165,0.000804424,0.0108935,13545,22.0337,0.384997,0.00996678
11239,7836,21.0165,0.000784546,0.00880551,13909,21.794,0.380899,0.00920267
11240,4753,21.0167,0.00119764,0.019777,8098,21.7685,0.368213,0.0196345
11241,4427,21.0168,0.0013093,0.019878,7582,21.7529,0.364703,0.020575
11242,4993,21.0167,0.00118948,0.0222311,8488,21.8395,0.373291,0.0197926
11243,4560,21.0168,0.00127007,0.0199561,7775,21.7436,0.367413,0.0198071
11244,5058,21.0167,0.00116362,0.0170028,8609,21.7946,0.369926,0.0190498
11245,4693,21.0168,0.00137181,0.0210952,7959,21.8561,0.373396,0.02048
11246,5009,21.0167,0.00118522,0.0181673,8564,21.7558,0.369117,0.0204344
11247,4817,21.0167,0.00125837,0.0217978,8159,21.8084,0.370976,0.0177718
11248,4848,21.0168,0.00130473,0.022896,8299,21.7677,0.369353,0.0197614
11249,4622,21.0167,0.00123027,0.0242319,7636,21.781,0.358635,0.0217391
11250,4065,21.0168,0.00145393,0.0194342,6932,21.7393,0.367397,0.0232256
11251,4037,21.0169,0.00147456,0.0240277,7001,21.7294,0.374872,0.0191401
11252,5547,21.0167,0.00112187,0.01947,9471,21.7665,0.369121,0.0178439
11253,4502,21.0168,0.00134085,0.0231008,7655,21.7661,0.370709,0.0207707
11254,4459,21.0168,0.00135103,0.0192868,7499,21.8097,0.365025,0.0221363
11255,4605,21.0168,0.00129268,0.0221498,7680,21.8073,0.365352,0.0207031
11256,5086,21.0167,0.00121475,0.0180889,8659,21.7973,0.371108,0.0194018
11257,5103,21.0167,0.00119201,0.0192044,8755,21.8557,0.377511,0.0179326
11258,5473,21.0167,0.00108263,0.0162616,9441,21.7639,0.370458,0.018748
11259,4535,21.0168,0.00130591,0.0216097,7651,21.7619,0.363522,0.0205202
11260,5096,21.0167,0.00119402,0.0182496,8574,21.7761,0.362751,0.0220434
11261,5114,21.0167,0.0011886,0.0205319,8766,21.7365,0.366614,0.0188227
11262,5227,21.0167,0.00110682,0.0208533,8890,21.7931,0.369875,0.0187852
11263,5215,21.0167,0.00118791,0.0186002,8799,21.7474,0.362861,0.0196613
11264,5179,21.0167,0.00117568,0.0189226,8904,21.7441,0.370231,0.0183064
11265,4611,21.0168,0.00134764,0.0173498,8006,21.7393,0.373792,0.0197352
11266,4364,21.0168,0.00135567,0.0208524,7417,21.7401,0.36508,0.0199542
11267,5174,21.0167,0.00120008,0.0208736,8969,21.7413,0.372903,0.0200691
